msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Victoria, TX",47020,111200.0,104600.0,109200.0,117200.0,122600.0,131400.0,150800.0,140800.0,146200.0,148500.0,164950.0,181400.0
"Vineland-Bridgeton, NJ",47220,177600.0,166600.0,165300.0,158800.0,166000.0,157300.0,165900.0,162100.0,166900.0,164900.0,180650.0,196400.0
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,246200.0,239900.0,233300.0,229700.0,232300.0,236900.0,239900.0,245900.0,254700.0,255900.0,270350.0,284800.0
"Visalia, CA",47300,170300.0,152500.0,155100.0,160400.0,170300.0,174300.0,186600.0,204300.0,220700.0,244700.0,260550.0,276400.0
"Waco, TX",47380,109000.0,111700.0,104600.0,109000.0,113400.0,119300.0,122000.0,133700.0,158400.0,161300.0,172500.0,183700.0
"Walla Walla, WA",47460,,,,171100.0,190800.0,193200.0,197500.0,226500.0,231900.0,273900.0,310550.0,347200.0
"Warner Robins, GA",47580,136400.0,125500.0,137300.0,124300.0,133000.0,132800.0,139800.0,124300.0,140600.0,154800.0,162100.0,169400.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,376200.0,365100.0,367600.0,373500.0,386900.0,401500.0,411400.0,424600.0,433200.0,446300.0,472050.0,497800.0
"Waterloo-Cedar Falls, IA",47940,123600.0,129700.0,129200.0,131400.0,137500.0,143400.0,143600.0,153900.0,150300.0,158500.0,162800.0,167100.0
"Watertown-Fort Drum, NY",48060,128200.0,127800.0,128500.0,143800.0,147900.0,155600.0,149600.0,148300.0,145600.0,150600.0,163900.0,177200.0
"Wausau-Weston, WI",48140,142900.0,139500.0,143700.0,141900.0,145600.0,151500.0,146700.0,148400.0,164800.0,163000.0,172850.0,182700.0
"Weirton-Steubenville, WV-OH",48260,,,,84800.0,87700.0,88000.0,91900.0,95300.0,89800.0,95400.0,105750.0,116100.0
"Wenatchee, WA",48300,241600.0,234100.0,219500.0,222900.0,227600.0,248900.0,250100.0,284600.0,304800.0,327500.0,366850.0,406200.0
"Wheeling, WV-OH",48540,87500.0,89700.0,97100.0,93500.0,95800.0,103900.0,104800.0,113800.0,109400.0,115500.0,123250.0,131000.0
"Wichita, KS",48620,119000.0,123600.0,123000.0,121700.0,127600.0,127800.0,132400.0,138500.0,144500.0,152600.0,161750.0,170900.0
"Wichita Falls, TX",48660,85500.0,88300.0,92300.0,88700.0,90300.0,98300.0,95000.0,103400.0,101500.0,117000.0,122000.0,127000.0
"Williamsport, PA",48700,127000.0,135200.0,130500.0,133600.0,144100.0,147500.0,152800.0,160800.0,161200.0,161800.0,164150.0,166500.0
"Wilmington, NC",48900,205400.0,195200.0,183900.0,190700.0,209000.0,219400.0,218300.0,230400.0,239600.0,257100.0,279900.0,302700.0
"Winchester, VA-WV",49020,214400.0,206200.0,199600.0,196000.0,205300.0,223700.0,217600.0,224000.0,243400.0,247300.0,278350.0,309400.0
"Winston-Salem, NC",49180,145000.0,146100.0,147100.0,144000.0,138400.0,145100.0,146100.0,148600.0,157900.0,164800.0,178950.0,193100.0
"Worcester, MA-CT",49340,268100.0,255900.0,246500.0,241400.0,244400.0,247600.0,258600.0,269600.0,281000.0,294300.0,321900.0,349500.0
"Yakima, WA",49420,160300.0,157300.0,157900.0,159800.0,156700.0,163200.0,166300.0,177700.0,186500.0,213800.0,237000.0,260200.0
"Yauco, PR",49500,89700.0,89800.0,87500.0,,,,,,,83400.0,81800.0,80200.0
"York-Hanover, PA",49620,185500.0,173200.0,167400.0,165300.0,167000.0,168800.0,172000.0,179900.0,183000.0,191000.0,203450.0,215900.0
"Youngstown-Warren-Boardman, OH-PA",49660,98600.0,96700.0,97600.0,97400.0,100000.0,103000.0,106000.0,109800.0,114700.0,108900.0,120050.0,131200.0
"Yuba City, CA",49700,189500.0,169600.0,169000.0,174200.0,187900.0,221700.0,254000.0,266300.0,295000.0,300400.0,333500.0,366600.0
"Yuma, AZ",49740,131800.0,114200.0,109200.0,108800.0,108900.0,119400.0,123300.0,132500.0,140600.0,139100.0,154750.0,170400.0
