msa_name,msa_code,2014,2015,2016,2017,2018,2019,2020,2021
"Houston-The Woodlands-Sugar Land, TX",26420,1.2266357532883014,1.196071574866871,1.1717492408117984,1.171724370958692,1.185857664475717,1.1831222367575327,1.0877824870284023,1.1157346273985302
"Huntington-Ashland, WV-KY-OH",26580,0.824116112828439,0.8225666745410163,0.8186222979422675,0.8131951971226332,0.8104343421552488,0.7998763935439397,0.764064439890506,0.7825819783238648
"Huntsville, AL",26620,1.1573598715214701,1.1742516743477966,1.1793324301022294,1.18215008912836,1.201705196266895,1.2248636988224169,1.1746438617724757,1.1645441588892465
"Idaho Falls, ID",26820,1.1750397237970065,1.2246894258045584,1.2359615053475423,1.2331629416812806,1.2571386866641123,1.2909596911751504,1.285441585961717,1.3058266532209821
"Indianapolis-Carmel-Anderson, IN",26900,1.2052545509574446,1.2278907807836696,1.2336625061947986,1.2399639545362053,1.2434453129592893,1.2562202834062197,1.1902141936411121,1.223900736394263
"Iowa City, IA",26980,1.4286132498023947,1.4257499963959808,1.4142291051150286,1.3953235601809708,1.347809809060277,1.3341395128747748,1.2460977636995492,1.2917437889413175
"Ithaca, NY",27060,1.4873951576496305,1.5166213178753103,1.5007656967840735,1.4774584033323361,1.4926053369186245,1.42047364057984,1.293450142388209,1.2814287825371022
"Jackson, MI",27100,0.8122194874764731,0.8301580632542775,0.8434171436852402,0.8352021160370307,0.8407943067033976,0.849351170185339,0.7811432311709237,0.8264821049285498
"Jackson, MS",27140,1.1542554988681286,1.1579883658291121,1.156287755805312,1.1583234878590845,1.1356192196737587,1.0955350736795628,1.0429018998494841,1.0415504365123642
"Jackson, TN",27180,1.1782951263859673,1.1935042066131873,1.2141006070503035,1.2119498966485875,1.2148876404494382,0.8772589417750708,0.8700885133271483,0.8742004264392325
"Jacksonville, FL",27260,1.0334195328969717,1.0513876132794686,1.0738749145168276,1.083647062840046,1.0926644107515004,1.0913314542327537,1.0418524269536182,1.055179935798614
"Jacksonville, NC",27340,0.6429050367468216,0.6370917412107343,0.6298767241268495,0.6253940234522759,0.6092774642096214,0.6142384922788495,0.6012336068028026,0.602928509905254
"Janesville-Beloit, WI",27500,0.9632698473114817,0.9851567760634716,0.9925123699151985,1.0035530418388805,1.0124936809417202,1.013985510377508,0.9586852316822643,0.9651936746604864
"Jefferson City, MO",27620,1.185004533658506,1.1863191369956974,1.2083372161650048,1.1904393803531121,1.1752185480805777,1.1914457213525171,1.1655973113351665,1.200978116197728
"Johnson City, TN",27740,0.8138054796235628,0.8300184796567169,0.8307945057344577,0.8357319078947368,0.816260228634084,0.8292613693964032,0.8270235818992989,0.8565596052645077
"Johnstown, PA",27780,0.8749348778768655,0.8688710816370391,0.8541221009864726,0.8276740237691002,0.8177481638525025,0.8088580560141777,0.7436426222218815,0.776156473144986
"Jonesboro, AR",27860,0.9789642521339946,1.00360642599541,1.02299016772701,1.0291382517048977,1.0372284696514633,1.0590041221821693,1.0218387937485485,1.0500669160289626
"Joplin, MO",27900,1.0496952710831426,1.0493786573739234,1.039976976610329,1.0342823939570018,1.057620745035058,1.0477586005679682,0.9954855886097927,1.0269822032276583
"Kahului-Wailuku-Lahaina, HI",27980,1.0284500586887262,1.0579211848717271,1.0781559243214816,1.0919988505275258,1.092178808753671,1.080878112888734,0.8439106190950115,0.9968251327482704
"Kalamazoo-Portage, MI",28020,0.9642670005648141,0.9793194375539441,0.9952638700947226,0.9973675925863905,1.0060924859340148,1.3382038173745379,1.213639159855875,1.2696693969506978
"Kankakee, IL",28100,0.9700352136070693,0.9605595148510468,0.9873372885858497,0.9847235959995604,1.0034177547980019,0.9966559569864272,0.9398743906188238,0.9288882024579131
"Kansas City, MO-KS",28140,1.169397560117912,1.1849934503772066,1.199096610730366,1.19773914363301,1.1900935929518222,1.194444504453513,1.1289300865306888,1.1330871992738132
"Kennewick-Richland, WA",28420,1.0649174486521507,1.0847009052540826,1.0994344350788918,1.090626558723094,1.1006111362607516,1.1152002818128726,1.0302253958736476,1.064369884121739
"Killeen-Temple, TX",28660,0.7950169473478732,0.8174784114563594,0.819733601001448,0.8150084576349377,0.8032240754818226,0.8070975974897663,0.7730583243933864,0.7816818002368733
"Kingsport-Bristol, TN-VA",28700,0.8171243196286292,0.8312862203281715,0.8262222192098361,0.8137656435384729,0.8106225044885709,0.8004421743791912,0.7763928467626356,0.796428140460963
"Kingston, NY",28740,0.7227073453346553,0.7338201603665521,0.7374842137870231,0.7293783253661573,0.7304140183305826,0.7253317136983741,0.6437980592922878,0.6823166274063845
"Knoxville, TN",28940,0.9874696188082549,1.0009094505788114,1.0091346510491674,1.0019058678009314,1.0080513845675951,1.0399725117397778,1.0119175231729618,1.038857157140893
"Kokomo, IN",29020,1.026131458554111,1.0452152369154537,1.0588235294117647,1.065256445940133,1.0187315149523497,0.9984947315604616,0.9421755461477582,0.9058198928113127
"La Crosse-Onalaska, WI-MN",29100,1.3339315605101036,1.337280346970036,1.3446470729120334,1.3305084745762712,1.332726782585254,1.3154156011298868,1.231830500123183,1.2366606932403417
"Lafayette, LA",29180,1.1032016129431754,1.0254475615611496,0.9740574262796916,0.9550497540889855,0.9693831756274772,0.9601320181524959,0.8996417273493881,0.9209271314670938
"Lafayette-West Lafayette, IN",29200,1.1142600243566543,1.1156312331669278,1.1067855687836676,1.1193077819069277,1.1330376940133038,1.073570218559358,1.0010362694300519,1.0601473460151478
"Lake Charles, LA",29340,1.1433567609375526,1.1624826124395575,1.2239242552536371,1.2344503681137344,1.217714877026476,1.1607732980832783,0.9576085555985053,1.0350539647917032
"Lake Havasu City-Kingman, AZ",29420,0.41849573045313293,0.41825431989366413,0.4287584455749141,0.4384394350943693,0.45025115165395724,0.4509427629710588,0.4447330116657543,0.45878472280361
"Lakeland-Winter Haven, FL",29460,0.722905201805141,0.7423583857309646,0.7609393761693335,0.7576270956724449,0.7734644259798552,0.7860333727499672,0.7876543873772849,0.7967860117077515
"Lancaster, PA",29540,1.1747266641153702,1.1861829241798827,1.1977459854576602,1.202065561177313,1.2188858996527565,1.2264473813754402,1.1331865074765273,1.1666995335953516
"Lansing-East Lansing, MI",29620,1.1199496022678979,1.1397262461389528,1.1682556734255405,1.1634891873793674,1.1689592729092952,1.0183377522400021,0.9141872959782122,0.9393774355207106
"Laredo, TX",29700,1.2953235105701473,1.2722071665161097,1.2578076106563916,1.2515192721934079,1.262046267137073,1.2634032634032635,1.1608421614162043,1.2173872907074694
"Las Cruces, NM",29740,0.8382309290590679,0.8341209829867675,0.8424461444595672,0.8185150611324878,0.8252863238266337,0.8336390009670213,0.775805463745165,0.8196002805049089
"Las Vegas-Henderson-Paradise, NV",29820,1.042437893434275,1.0741329516232998,1.0922134542541289,1.099323689753094,1.1167251487598329,1.139710534940343,0.9821215374058052,1.1008534502214649
"Lawrence, KS",29940,1.0812378308960604,1.0857696190535056,1.0753342666423196,1.044432642945654,1.0397900838098222,1.0295537956345373,0.9003435772001789,0.9512016660100185
"Lawton, OK",30020,0.8514456264991852,0.8335770693185142,0.8394140560706644,0.8163787120575666,0.8249798785395478,0.8289319248826291,0.7844993128805322,0.7732470958067605
"Lebanon, PA",30140,0.9073602932019144,0.9029904920412897,0.9145964652082561,0.9136932625957904,0.9205309429408722,0.928627827937794,0.8674543355741156,0.8898888478457974
"Lewiston, ID-WA",30300,1.0129927328782207,0.9998545666084933,1.0070671378091873,1.0085851888043553,1.0019757267852103,0.9976181435327419,0.9714315558573144,1.0220567575161563
"Lewiston-Auburn, ME",30340,1.0235643644947297,1.0245233827603064,1.0416029678550316,1.0236030828516378,1.032925757212499,1.0177105488083642,0.9815828770532603,0.9951935541772202
"Lexington-Fayette, KY",30460,1.243695445832015,1.2662145681658599,1.2609064052946162,1.2571910785256701,1.2353343410350537,1.2489417635788442,1.1699906877391508,1.2009478175713486
"Lima, OH",30620,1.1661872589024906,1.1695906432748537,1.1896259262565843,1.18119851684096,1.172773942290671,1.1662388244666726,1.1325204699181204,1.1409395973154361
"Lincoln, NE",30700,1.398590790840899,1.4046667564695494,1.3859487368615158,1.3784923372894473,1.3674873486097685,1.3691405425931396,1.2852629674474274,1.2830048345109706
"Little Rock-North Little Rock-Conway, AR",30780,1.0934861619388978,1.1063824476449593,1.1054719312315948,1.106352385985179,1.1148302521212785,1.10390944016237,1.0476742436319373,1.072315902441893
"Logan, UT-ID",30860,1.3119234711308507,1.3345075193063272,1.3498137033979607,1.3574957373322258,1.3624673199141282,1.3686415196068267,1.357799275705884,1.369136481496032
"Longview, TX",30980,1.151414978445869,1.0967720384371278,1.0579954704915848,1.0643818525102409,1.0780988459166594,0.825170180972937,0.7592719581615539,0.7803377900570658
"Longview, WA",31020,0.8941295453500666,0.8859916909587532,0.9099243639697456,0.8886799632887874,0.9052692453123957,0.907585293143425,0.8733528630832867,0.8918836408042218
"Los Angeles-Long Beach-Anaheim, CA",31080,1.2608131407172147,1.288025664120173,1.3058531333795425,1.3187086201428957,1.3293276232418216,1.3338169875452655,1.1916908599776985,1.2699495970368404
"Louisville/Jefferson County, KY-IN",31140,1.1577487487871596,1.1852838476417145,1.1924510027141406,1.1996484625628805,1.1945331850309338,1.2300969765701852,1.161656389557622,1.183803488267204
"Lubbock, TX",31180,1.1065748199057361,1.1089367253750815,1.1243436863777612,1.1170866741591678,1.0976762039743704,1.1120245452810522,1.0635165703206348,1.0803250112460638
"Lynchburg, VA",31340,0.9021742923952116,0.9035909952483577,0.8959427702515897,0.8955147285230421,0.8972191304791116,0.9025914478823489,0.8526311333135769,0.8637430554382883
"Macon-Bibb County, GA",31420,0.9768353251590873,0.9889521584659561,1.0057345367097974,1.003168413356081,1.0049166331367334,0.9975424269984713,0.9425007430702704,0.9777651083238312
"Madera, CA",31460,0.6894754775218969,0.7005848186662941,0.7409620555721542,0.7532323751532165,0.7749504620274273,0.7873250388802489,0.7729316192128717,0.8261321811489838
"Madison, WI",31540,1.401422501989831,1.4242517830080945,1.4241389237390845,1.4097672244815391,1.4121982577846226,1.4147061424092173,1.300674749937308,1.3077135299177203
"Manhattan, KS",31740,1.0864796510877701,1.056561603129048,1.0583207642031172,1.0352929658818346,1.037037037037037,0.7475449144025812,0.6575583957690613,0.6892175353862967
"Mankato, MN",31860,1.3735310160162642,1.4018346818819016,1.3783097569822271,1.3811825780487224,1.38365076371865,1.379133316220568,1.2625497915162245,1.2975235437739798
"Mansfield, OH",31900,0.9730566510633593,0.9704080879639879,0.9740560359993333,0.9719122881434078,0.9728093330625958,0.964862017337942,0.9049274402692711,0.9187912952760949
"Mayagüez, PR",32420,0.7300175783269569,0.686660607896597,0.7131091140349048,0.6436838522002847,0.6584465693675557,0.5888882617448402,0.6018284120327471,0.6229380943139918
"McAllen-Edinburg-Mission, TX",32580,0.9402792506862584,0.9395065134331291,0.9519983035903617,0.944868802347177,0.9483233033320907,0.9573560469377194,0.9024905267420671,0.9243945364935319
"Medford, OR",32780,0.8855622885366464,0.9036566320211105,0.9230802180268357,0.9256347359372706,0.9329773197161588,0.9386437471727598,0.883211754145214,0.9226467847157502
"Memphis, TN-MS-AR",32820,1.101757992486,1.1270050739927877,1.1260577626576227,1.1268452878491664,1.1330789485583896,1.1378310976959312,1.1138299238489768,1.1443575622538922
"Merced, CA",32900,0.7400807792824899,0.7541084683061017,0.7722190638620429,0.8021860743312184,0.8103444255299302,0.8184196513323918,0.7546353733908511,0.7847483431846678
"Miami-Fort Lauderdale-Pompano Beach, FL",33100,0.9899594122649222,1.016918610631161,1.0320496263507284,1.045841152224089,1.059982502324523,1.0749280877206882,0.981306112809438,1.02445748108977
"Michigan City-La Porte, IN",33140,0.855244267607367,0.8530183727034121,0.8499047697065268,0.8366241908561658,0.8413095165518503,0.8475779143094673,0.7885449228597358,0.8143943192987383
"Midland, MI",33220,1.0531249138477656,1.0420951597422186,1.0264130286027098,1.0084896988049532,1.029233463559208,0.9945701843986883,0.932891153711343,0.9790134141064474
"Midland, TX",33260,1.6260027570628977,1.46757346002408,1.4069177457304287,1.592351646960128,1.772787940645364,1.7217852598009904,1.3653149761571832,1.4037072960448325
"Milwaukee-Waukesha, WI",33340,1.2673562020983704,1.2791748141192134,1.2790797620564864,1.2864933664495257,1.2866413888974517,1.2823007101950659,1.193434731546057,1.2018425761571796
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,1.347576690840007,1.363683544623395,1.3791606377684387,1.3855216134188173,1.3898692906668566,1.3914699063756935,1.2500191730960448,1.2807662104738011
"Missoula, MT",33540,1.1319653797529903,1.1510652655933673,1.1619684663162924,1.1502130024078534,1.1434397873347657,1.1450381679389312,1.1096300032424253,1.1679042606877659
"Mobile, AL",33660,0.9927430100540695,1.0037137959829474,0.999233464739378,1.0037409195702292,1.0146897182801171,0.9743286921929388,0.934930203784759,0.9592152439686884
"Modesto, CA",33700,0.9062824117983106,0.9383229689955076,0.9528707789981308,0.9780004956083592,0.9851622281341708,1.00116401711597,0.9474022752917705,0.9858029155406691
"Monroe, LA",33740,1.0204873506130685,1.0006569970182444,0.9951749095295537,0.9628660707797398,0.9613748511145143,0.8192674908357579,0.7909723686985868,0.8005675981913103
"Monroe, MI",33780,0.670728827169241,0.6725012962933865,0.664112789273715,0.6437668133542739,0.6419455889387837,0.640554125291161,0.5688126416328269,0.5917338405337681
"Montgomery, AL",33860,1.047343324250681,1.0571973998985091,1.067868722052815,1.0564704337497537,1.050852702107656,1.0557129030917307,1.0118123067617601,1.018238847583643
"Morgantown, WV",34060,1.1571469358278892,1.1627126606489715,1.1655362974127104,1.1719529224017555,1.1653193008084195,1.1759055300684014,1.0776085379753393,1.0739966812119721
"Morristown, TN",34100,0.8685010461489874,0.8854793223815253,0.9070874817992208,0.9077981025850818,0.9020193594692635,0.7386641047044556,0.7261370290845208,0.7370474745285064
"Mount Vernon-Anacortes, WA",34580,0.9424689216536571,0.936494561054083,0.953813349579256,0.9478320664597543,0.9641696203926466,0.9556574923547401,0.8549848671270892,0.8969881760649518
"Muncie, IN",34620,0.9558809528343203,0.9812888228344956,0.9842444588562926,0.959641935973297,0.9652765925167359,0.956084605899649,0.910965143596874,0.9424083769633508
"Muskegon, MI",34740,0.8632445996072442,0.8592822946929088,0.8685944562435332,0.8716537132987909,0.8761658658699074,0.8631335910652921,0.7806484872424898,0.8348137363591436
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,0.560234293041147,0.5651761250693934,0.5745612648776599,0.5705770940960035,0.5683468433976712,0.5685301462948742,0.5516085047527711,0.5900512543124204
"Napa, CA",34900,1.2544738078883626,1.2797404470079308,1.2892770325020257,1.3033048086218626,1.3449923375101416,1.3456943171814082,1.1732055001892265,1.2708111137222293
"Naples-Marco Island, FL",34940,0.6533759398126037,0.6768935576401272,0.6895173378634956,0.6906715043207775,0.7055190833749467,0.708087219790453,0.6562497258314982,0.6801207010935861
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1.2290219956898025,1.2530497097656508,1.2702847987719046,1.2781211657326599,1.2847214856097466,1.3116210067751788,1.2379413595980082,1.2590055729528504
"New Bern, NC",35100,0.746873652436395,0.7712348384202626,0.7739460977363789,0.7374802757246076,0.7434144080003974,0.7388800991697794,0.7371826945528537,0.7729452113228795
"New Orleans-Metairie, LA",35380,1.035786308538551,1.0407201553163274,1.0266944129055828,1.0313838703669211,1.0365861286903806,1.0472686102462496,0.9365644896066113,0.9447360617615999
"New York-Newark-Jersey City, NY-NJ-PA",35620,1.180451137359995,1.2011378520533866,1.2170027320624117,1.2267262208204897,1.2376289157828138,1.2850795699498399,1.1413580220387443,1.1867618089390481
"Niles, MI",35660,0.7975292231908988,0.8020624462904612,0.8147222656046644,0.8089487536770398,0.8049455856784081,0.8189776899181023,0.7357829311268451,0.7866554163691828
"North Port-Sarasota-Bradenton, FL",35840,0.6758025612697577,0.6951510621368119,0.7076513765826543,0.7066580364372,0.7074993102850746,0.7076376680974095,0.6592426648106662,0.6946919930063995
"Ocala, FL",36100,0.5936659329909514,0.6056129083461029,0.6222097874876835,0.6182701502022295,0.6298639986393999,0.6310623556581986,0.6113657685881958,0.6113027736969237
"Ocean City, NJ",36140,0.42556202490700307,0.43432149891419625,0.43130813338304796,0.4292364427785503,0.4274492843996098,0.43761919100672486,0.4183784816682842,0.42828494553223223
"Odessa, TX",36220,1.438683418863918,1.2591189674523007,1.2169716329294122,1.3166489050843961,1.4347789043196728,1.390962935619725,1.0671150959853528,1.0789240319243276
"Ogden-Clearfield, UT",36260,1.1052066255865227,1.1330708076380118,1.150179084901377,1.1544270214796923,1.1692084882416836,1.1773913043478261,1.152209854348094,1.1580636311488357
"Oklahoma City, OK",36420,1.1278991331304897,1.119065207647979,1.101719461779498,1.116874490294512,1.1290678890469024,1.1418619814007755,1.0619534002032462,1.0593997979620806
"Olympia-Lacey-Tumwater, WA",36500,0.9606697854146354,0.96947616297152,1.0034064634555306,1.0092449922958397,1.0190055998642458,1.0213043587362927,0.947285108908932,0.9875238753200308
"Omaha-Council Bluffs, NE-IA",36540,1.3061102337798371,1.3149539633823686,1.3075153273641655,1.2951591324892155,1.2917950648971406,1.290908353115426,1.2205168660502086,1.21153278930292
"Orlando-Kissimmee-Sanford, FL",36740,1.1557473422427962,1.197509729829752,1.219583606684287,1.2331854839880416,1.2465236865198033,1.2465880605329125,1.1134358327458234,1.1878921113616407
"Oshkosh-Neenah, WI",36780,1.2667268586521487,1.2826877406716668,1.2940847545632463,1.299697222112041,1.2760639347497205,1.2737351102724377,1.2324600137376116,1.2344227604044204
"Owensboro, KY",36980,1.0159536471148505,1.0094252375986306,1.0344153304653891,1.017885425116854,1.0347834512159675,1.0280842527582748,0.9730445546929728,0.9968490403895732
"Oxnard-Thousand Oaks-Ventura, CA",37100,1.0325909316163318,1.045160884119361,1.0491277600599502,1.0634466614492795,1.065007010694746,1.080100292577183,0.9877309823402571,1.0195319791613637
"Palm Bay-Melbourne-Titusville, FL",37340,0.7330608227469214,0.7435910578690313,0.7746968775381612,0.7884546935165511,0.8152929847712115,0.8287663967754482,0.7957481540271754,0.8160088636031498
"Panama City, FL",37460,0.7340819876681512,0.7567970746882305,0.752333585612859,0.7494722650914445,0.6986655488017885,0.7788935130388301,0.7766419481480077,0.7989146819415134
"Parkersburg-Vienna, WV",37620,0.939932103184684,0.9093199569390046,0.9098485900819558,0.8668674149101195,0.8768315018315018,0.880410858400587,0.8342167119878324,0.8616696006670991
"Pensacola-Ferry Pass-Brent, FL",37860,0.7996314615459218,0.815854745105594,0.834421432860288,0.8373026291115029,0.8486845157997309,0.8637086177905599,0.8261706337580622,0.8426668082169967
"Peoria, IL",37900,1.0792541356292928,1.0604581661304122,1.0251137846238945,1.0381430769507092,1.0337404735778573,0.9318785340770913,0.8722150446192509,0.9057763680656606
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,1.1428816428030388,1.156400806336666,1.1720733095119928,1.175149953297847,1.1835691342275267,1.1967954643888643,1.0892827127733993,1.1223657577025308
"Phoenix-Mesa-Chandler, AZ",38060,1.0191787411872162,1.0472482048133636,1.0646098130915607,1.0819733696257656,1.102018537579497,1.1248549973765054,1.076075744409505,1.1084044389423569
"Pine Bluff, AR",38220,0.7986845196147522,0.7831240299139269,0.7763061939824508,0.7958767829317991,0.7847215656613407,0.7580188568888473,0.7747443220370348,0.8195009917527926
"Pittsburgh, PA",38300,1.0514846829903433,1.0492118270191007,1.0476392978257971,1.0470428031453005,1.052169557699421,1.0538306917710674,0.9636643817606431,0.9976742477160794
"Pittsfield, MA",38340,0.6131737227986478,0.6183668099289537,0.6194211918014346,0.6022530329289428,0.5937198276483219,0.5865102639296188,0.5330153439457502,0.5529756376366364
"Pocatello, ID",38540,1.042884113998022,1.061095169775227,1.075493058452005,1.051862673484295,1.0684939461688103,0.9866102889358703,0.9536059035221057,0.9984996637177298
"Ponce, PR",38660,0.5288891149098782,0.5163661188295702,0.5073614318706697,0.48783359208870775,0.4935315246911778,0.675427721299281,0.6610775564169596,0.7010693077319953
"Port St. Lucie, FL",38940,0.6232142692026741,0.6455739304086948,0.6606700035687161,0.6709406732916784,0.6869264410668197,0.695647573829897,0.6733249095598289,0.6879262359514755
"Portland-South Portland, ME",38860,0.7384097121179651,0.7525355956824674,0.7657241605339212,0.7651764258360431,0.7656762324812117,0.7689597653216761,0.7193515163481704,0.7309730462491858
"Portland-Vancouver-Hillsboro, OR-WA",38900,1.1593314880939805,1.1811556480999479,1.1946449292656631,1.2016571524140947,1.206598065714926,1.2117321349757253,1.090816819766303,1.1434698349061316
"Providence-Warwick, RI-MA",39300,0.8313698363632434,0.843166433534197,0.8481517575541215,0.8453406087475488,0.8485231642854814,0.851388810318493,0.770626513506852,0.8033968132932138
"Provo-Orem, UT",39340,1.3483940162303243,1.3965285601537507,1.4231928153138602,1.4532557809618387,1.445797555693406,1.4382154388024655,1.4202049780380674,1.453629935524086
"Pueblo, CO",39380,0.8619828459705157,0.8739414330928688,0.8863785106564608,0.8830642893301086,0.8803235783963835,0.8943349513887923,0.8379348426283821,0.8782867243056601
"Punta Gorda, FL",39460,0.4419758689068003,0.45784576689165957,0.4663298188225902,0.46448560383128495,0.46688981020120957,0.4686158097158433,0.4551368357110153,0.4547497554398118
"Racine, WI",39540,0.9418713464506642,0.9352150994728787,0.9432587952509287,0.9423135004530353,0.957688039754909,0.9395601751600019,0.8918777125959841,0.8887628232402023
"Raleigh-Cary, NC",39580,1.1363841302984337,1.1501334170459896,1.1572810907609656,1.1620038210035555,1.157241882524626,1.1564184778264306,1.1072734836049303,1.126801699350574
"Rapid City, SD",39660,1.0572099815861324,1.0629560602710302,1.0729681754786358,1.0499371570460747,1.0427259619033165,1.1066044966785897,1.089343758235966,1.127993736918628
"Reading, PA",39740,1.0609902575737356,1.0678746202404992,1.075405701953795,1.0751014641972056,1.078962618664978,1.0800474196219536,0.9871417999121361,0.9965090076941937
"Redding, CA",39820,0.7880281328610298,0.8052539942646456,0.8211690484400342,0.8332699185754509,0.8410471415762688,0.8712684906068353,0.838733310596587,0.8530603540200469
"Reno, NV",39900,1.0847897395871786,1.1303069769388085,1.1587258146968156,1.1864832295641694,1.208824715498333,1.208519021017512,1.14078803001974,1.1657886408905602
"Richmond, VA",40060,1.2276800780654877,1.2672631988993002,1.2655227534316449,1.270240617433414,1.2784847256292937,1.2934717433668115,1.1997368885701138,1.1954028741868419
"Riverside-San Bernardino-Ontario, CA",40140,0.8656252555819088,0.903778907275729,0.9194135213046201,0.9484896751076605,0.969028310640322,0.9970949537804943,0.9541967346705408,1.0088512002488421
"Roanoke, VA",40220,1.1048240541880059,1.1073740104134426,1.1059971147901353,1.096391356656856,1.096525516481873,1.103862497276095,1.0626121702617588,1.0736754186256416
"Rochester, MN",40340,1.2823943976091707,1.3066973777462791,1.3005670254562869,1.2937546547505054,1.294107768844854,1.2945618088793531,1.2144546729881114,1.2564806343397377
"Rochester, NY",40380,1.1091548552441026,1.1169861758512423,1.115530849635476,1.1166482672305003,1.1207582844064086,1.1110743897249888,1.0069847528081943,1.0448158712796605
"Rockford, IL",40420,1.036262309050803,1.0447114491846574,1.0303956388865945,1.039794784564946,1.046431093952506,1.0205831315715472,0.9485220582928665,0.9863617578178813
"Rocky Mount, NC",40580,0.8439825238954416,0.8452593917710197,0.8338287752675386,0.8183594610875219,0.8257432422522404,0.8187852735620084,0.7912224683473971,0.8244852598855632
"Rome, GA",40660,0.987061821240383,1.00957612649395,1.0144497228820268,1.012539725554926,1.0334899972932405,1.0205082916298696,0.988653787181846,1.023036726282476
"Sacramento-Roseville-Folsom, CA",40900,1.0152668564242042,1.0515541608318852,1.075101608848724,1.0949560620608145,1.1124719330475608,1.1218712655987775,1.0499226008269873,1.0837207675701912
"Saginaw, MI",40980,1.0058530740160383,1.0216069289597347,1.020232309654293,1.0001598428972667,0.9998861177542421,0.9918087729064655,0.8969073348875134,0.9357621353023812
"Salem, OR",41420,1.0075204673013218,1.0295810536391035,1.0569058679156789,1.059561643489414,1.0761030055807201,1.087279388103666,1.0103269011025369,1.0574338876317242
"Salinas, CA",41500,0.9290510407226904,0.9644745926785345,0.9750104744388186,0.9989198958017126,1.0188605052874016,1.0166674813040715,0.9138390280202241,0.9628372527967305
"Salisbury, MD-DE",41540,0.6382387139173955,0.6508279097674186,0.6495136879453058,0.6432610082704987,0.64974288461997,0.6480889031949095,0.6209488534233891,0.6293795289680413
"Salt Lake City, UT",41620,1.668102948661738,1.7094166114545608,1.7319809209751502,1.7281292958606995,1.7399976534084243,1.7480570752828686,1.6662255720700385,1.676624539412514
"San Angelo, TX",41660,1.0209122344804875,1.0009561979940187,0.9818410024900298,1.0009117617262688,1.0102646123944687,0.9896071378892355,0.926184986155464,0.9225922592259226
"San Antonio-New Braunfels, TX",41700,1.1269830958335847,1.1474527878755203,1.170457281205002,1.1711749026912843,1.1795225610597488,1.190152019693336,1.0659699649940222,1.0488339479762148
"San Diego-Chula Vista-Carlsbad, CA",41740,1.146845186424438,1.1748907905774328,1.196110768739443,1.2085440564750374,1.2186476531170625,1.225441133685003,1.1125550653663525,1.1994166528640162
"San Francisco-Oakland-Berkeley, CA",41860,1.2436748067517647,1.2859246791500105,1.3189573546979243,1.332636775490009,1.3517385718316572,1.3648971685170235,1.213545876058946,1.2853528326499886
"San Germán, PR",41900,0.29483380760993927,0.30153667729776745,0.3034474591826162,0.27235257278513275,0.27915632754342434,0.29011972961430277,0.2902102896840016,0.32102482182354386
"San Jose-Sunnyvale-Santa Clara, CA",41940,1.5313494073473095,1.5670988783708535,1.601158733293831,1.6203619837369625,1.6330565724151271,1.647351989635912,1.507607377251714,1.5876927212549212
"San Juan-Bayamón-Caguas, PR",41980,0.667521082820142,0.6564998050302203,0.6647763139767524,0.6428851109366319,0.6516541356477652,0.659816305336249,0.6344959546741271,0.6767490527500316
"San Luis Obispo-Paso Robles, CA",42020,0.9165841293290135,0.938951504153695,0.9539490013734218,0.9621220820551518,0.9709606329947711,0.9712105445716268,0.8942285268550015,0.9403785564828399
"Santa Cruz-Watsonville, CA",42100,0.9149556773807375,0.9438521677327647,0.9599091210299616,0.967751036876111,0.9651605165014336,0.979120191903824,0.8845084660096032,0.9404830065420824
"Santa Fe, NM",42140,0.8685832194741098,0.865367224564186,0.864,0.8447700803761824,0.8562133318813553,0.8619986403806934,0.7312783486068685,0.7903001596045925
"Santa Maria-Santa Barbara, CA",42200,1.1631069721657363,1.168599292265845,1.1727215603800927,1.178613044336481,1.2260366989861984,1.2556031289629974,1.1402351303998972,1.1992163784416445
"Santa Rosa-Petaluma, CA",42220,0.9308947012836599,0.9572323958228109,0.9766854188985986,0.9904064823131462,1.019259721213952,1.0081951865881236,0.9053794022564469,0.9674693294738171
"Savannah, GA",42340,1.091170044402868,1.114123016956254,1.1262922359588485,1.1388744072887962,1.1427381623104622,1.1636749918518607,1.0736477006335567,1.0959594545403635
"Scranton--Wilkes-Barre, PA",42540,1.0042913800582511,1.0064712717087698,1.0041783051316975,0.9975732657936481,0.9927528287406858,0.9994449625632913,0.9199524136457087,0.9637102275311131
"Seattle-Tacoma-Bellevue, WA",42660,1.2304588873056643,1.2513692774659413,1.2711045486873433,1.2693184139806069,1.2748017222404955,1.286479591371424,1.1762228125968426,1.2253353099431854
"Sebastian-Vero Beach, FL",42680,0.6296708127537431,0.6392401001219434,0.6498874461076702,0.6573603109339266,0.666362278958994,0.6673798351608276,0.6290323545063711,0.6401581567210722
"Sebring-Avon Park, FL",42700,0.43174117389878675,0.4523978912420876,0.47408920170672114,0.4690279799450105,0.468077474892396,0.45795541616921187,0.443700072780842,0.4316149304236732
"Sheboygan, WI",43100,1.1993440161229771,1.2075337457262,1.2231751175749912,1.230311104145443,1.2404580152671756,1.225251857326228,1.1611476906810207,1.1726248170743296
