msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Vallejo, CA",46700,63384.0,63795.0,62066.0,63520.0,67999.0,67443.0,73900.0,77133.0,84395.0,86652.0,87211.0,87770.0
"Victoria, TX",47020,45802.0,44794.0,50122.0,52111.0,50107.0,56073.0,55228.0,51923.0,51683.0,56627.0,55480.0,54333.0
"Vineland-Bridgeton, NJ",47220,51619.0,51548.0,47072.0,45978.0,45339.0,51315.0,49110.0,52627.0,52795.0,54587.0,56488.0,58389.0
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,57315.0,57356.0,55997.0,56161.0,58871.0,60093.0,61805.0,64255.0,65604.0,69329.0,71007.5,72686.0
"Visalia, CA",47300,43397.0,41167.0,40302.0,39422.0,42611.0,42413.0,45881.0,46266.0,48817.0,57692.0,57950.5,58209.0
"Waco, TX",47380,39143.0,40484.0,40658.0,40170.0,43184.0,46307.0,46590.0,45961.0,47328.0,50368.0,55219.0,60070.0
"Walla Walla, WA",47460,,,,43870.0,50737.0,47283.0,54655.0,54157.0,59704.0,61285.0,63278.0,65271.0
"Warner Robins, GA",47580,58401.0,51021.0,54457.0,48553.0,46773.0,51954.0,59409.0,54802.0,54024.0,61936.0,66244.0,70552.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,84523.0,86680.0,88233.0,90149.0,91193.0,93294.0,95843.0,99669.0,102180.0,105659.0,108007.0,110355.0
"Waterloo-Cedar Falls, IA",47940,45811.0,44416.0,50729.0,49050.0,52991.0,52255.0,53877.0,52318.0,56245.0,63131.0,62482.0,61833.0
"Watertown-Fort Drum, NY",48060,43557.0,45500.0,46558.0,46683.0,51086.0,51107.0,45624.0,47101.0,53146.0,53917.0,57157.5,60398.0
"Wausau-Weston, WI",48140,49356.0,51678.0,52419.0,51635.0,53300.0,55687.0,54774.0,58173.0,62890.0,65094.0,68290.0,71486.0
"Weirton-Steubenville, WV-OH",48260,,,,39277.0,44582.0,43452.0,44733.0,45971.0,43747.0,49510.0,49436.0,49362.0
"Wenatchee, WA",48300,47839.0,50075.0,47251.0,51177.0,50986.0,56319.0,52231.0,58990.0,61714.0,60532.0,62769.0,65006.0
"Wheeling, WV-OH",48540,38415.0,40081.0,41677.0,40289.0,40929.0,47726.0,44131.0,49343.0,49749.0,50440.0,51584.0,52728.0
"Wichita, KS",48620,46131.0,49799.0,48509.0,49476.0,52231.0,51591.0,53663.0,54432.0,56909.0,59779.0,60455.0,61131.0
"Wichita Falls, TX",48660,39633.0,44118.0,46653.0,44702.0,43804.0,45641.0,44951.0,45267.0,50309.0,52233.0,53670.0,55107.0
"Williamsport, PA",48700,41037.0,42391.0,45710.0,47373.0,45161.0,51455.0,49052.0,50909.0,55045.0,53881.0,57187.5,60494.0
"Wilmington, NC",48900,44825.0,43260.0,49999.0,47594.0,48469.0,52655.0,50155.0,52416.0,52756.0,57667.0,62303.0,66939.0
"Winchester, VA-WV",49020,46626.0,50772.0,47850.0,55045.0,52568.0,60752.0,60962.0,65334.0,65170.0,76583.0,74690.5,72798.0
"Winston-Salem, NC",49180,42644.0,42381.0,42254.0,42563.0,43665.0,45098.0,47711.0,49162.0,48699.0,52322.0,54857.0,57392.0
"Worcester, MA-CT",49340,61212.0,60493.0,62505.0,61789.0,64556.0,65427.0,67763.0,69412.0,70869.0,76348.0,79771.5,83195.0
"Yakima, WA",49420,40648.0,42173.0,43942.0,41917.0,44648.0,47223.0,48965.0,47402.0,51555.0,56233.0,58622.5,61012.0
"Yauco, PR",49500,13721.0,14469.0,15561.0,,,,,,,15695.0,16711.5,17728.0
"York-Hanover, PA",49620,56368.0,55551.0,55648.0,57065.0,58587.0,58409.0,62462.0,63519.0,65239.0,69172.0,71060.5,72949.0
"Youngstown-Warren-Boardman, OH-PA",49660,39240.0,40599.0,40686.0,41992.0,42228.0,43127.0,44981.0,45382.0,47476.0,48558.0,49876.0,51194.0
"Yuba City, CA",49700,46314.0,46509.0,45646.0,46773.0,48115.0,51185.0,50775.0,58727.0,54745.0,61307.0,62492.5,63678.0
"Yuma, AZ",49740,42240.0,38390.0,39485.0,41666.0,40008.0,40539.0,43518.0,46798.0,43403.0,46419.0,51861.5,57304.0
