msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Kalamazoo-Portage, MI",28020,146801.0,146975.0,146650.0,146386.0,146951.0,147143.0,147800.0,149293.0,150185.0,113062.0,113790.0,114518.0
"Kankakee, IL",28100,45247.0,45330.0,45152.0,44987.0,45153.0,45182.0,45172.0,45495.0,45644.0,45753.0,45538.0,45323.0
"Kansas City, MO-KS",28140,881925.0,885237.0,885586.0,876401.0,884387.0,890891.0,897509.0,909213.0,917911.0,925786.0,937702.0,949618.0
"Kennewick-Richland, WA",28420,93244.0,94706.0,96339.0,97313.0,98787.0,99751.0,100961.0,104252.0,106032.0,107873.0,110073.0,112273.0
"Killeen-Temple, TX",28660,158901.0,164257.0,164304.0,166213.0,169053.0,171503.0,173349.0,175581.0,178904.0,181019.0,185497.0,189975.0
"Kingsport-Bristol, TN-VA",28700,148544.0,147634.0,147095.0,146116.0,147346.0,147362.0,147539.0,149183.0,149268.0,150167.0,149666.5,149166.0
"Kingston, NY",28740,83643.0,83852.0,83706.0,83477.0,83713.0,83808.0,83934.0,85141.0,85431.0,85616.0,85896.5,86177.0
"Knoxville, TN",28940,316925.0,317135.0,318109.0,383011.0,386341.0,389246.0,390929.0,396145.0,399186.0,392895.0,396475.0,400055.0
"Kokomo, IN",29020,45379.0,45776.0,45626.0,38510.0,38689.0,38748.0,39100.0,39521.0,39559.0,39860.0,39801.5,39743.0
"La Crosse-Onalaska, WI-MN",29100,57065.0,57276.0,57374.0,57414.0,57949.0,58103.0,58454.0,59000.0,59352.0,59829.0,60885.0,61941.0
"Lafayette, LA",29180,115795.0,116780.0,117313.0,199134.0,201867.0,204106.0,206456.0,209832.0,211681.0,213304.0,214641.0,215978.0
"Lafayette-West Lafayette, IN",29200,,,,85868.0,87861.0,88739.0,88364.0,90145.0,90200.0,96221.0,96500.0,96779.0
"Lake Charles, LA",29340,85701.0,86476.0,87483.0,87714.0,89211.0,90582.0,90937.0,94536.0,95671.0,96832.0,97012.5,97193.0
"Lake Havasu City-Kingman, AZ",29420,110908.0,111844.0,111481.0,111717.0,112307.0,112850.0,113817.0,114497.0,115269.0,116201.0,117823.5,119446.0
"Lakeland-Winter Haven, FL",29460,281278.0,281009.0,281407.0,279913.0,282748.0,284364.0,286488.0,295132.0,299432.0,304440.0,316128.5,327817.0
"Lancaster, PA",29540,203175.0,204740.0,204755.0,205018.0,206431.0,207135.0,207807.0,210887.0,212243.0,213299.0,215675.0,218051.0
"Lansing-East Lansing, MI",29620,198982.0,199043.0,199079.0,198831.0,200009.0,200399.0,201069.0,203096.0,203771.0,234598.0,235728.5,236859.0
"Laredo, TX",29700,73686.0,74536.0,75054.0,76241.0,78050.0,79704.0,81491.0,83099.0,84466.0,85800.0,86230.5,86661.0
"Las Cruces, NM",29740,81750.0,82967.0,82918.0,83132.0,84225.0,84640.0,85228.0,87842.0,89060.0,89967.0,90615.5,91264.0
"Las Vegas-Henderson-Paradise, NV",29820,841494.0,848156.0,849347.0,854128.0,863073.0,871866.0,881238.0,899735.0,913385.0,924533.0,929722.0,934911.0
"Lawrence, KS",29940,46777.0,46999.0,47371.0,47672.0,48278.0,48537.0,49287.0,50841.0,51068.0,51770.0,52535.5,53301.0
"Lawton, OK",30020,50888.0,51731.0,51295.0,54405.0,54613.0,54704.0,54681.0,54754.0,54668.0,54528.0,54939.5,55351.0
"Lebanon, PA",30140,55644.0,56041.0,55755.0,55696.0,56207.0,56479.0,56637.0,57678.0,58010.0,58258.0,58908.0,59558.0
"Lewiston, ID-WA",30300,27160.0,26980.0,26956.0,26517.0,27246.0,27504.0,28300.0,28654.0,28344.0,28969.0,28720.5,28472.0
"Lewiston-Auburn, ME",30340,49105.0,49193.0,49156.0,48960.0,49142.0,49096.0,49059.0,49824.0,50052.0,50309.0,50225.0,50141.0
"Lexington-Fayette, KY",30460,210395.0,211281.0,211522.0,213172.0,214924.0,216472.0,218335.0,220412.0,222288.0,224430.0,226583.0,228736.0
"Lima, OH",30620,44992.0,44892.0,44883.0,44755.0,44847.0,44802.0,44804.0,45039.0,45192.0,45188.0,44944.0,44700.0
"Lincoln, NE",30700,127659.0,128440.0,129452.0,130673.0,131847.0,133626.0,135575.0,138267.0,140696.0,142206.0,143706.0,145206.0
"Little Rock-North Little Rock-Conway, AR",30780,307583.0,310914.0,312301.0,314988.0,318614.0,320504.0,322939.0,325484.0,328929.0,331096.0,335600.5,340105.0
"Logan, UT-ID",30860,42013.0,41237.0,42673.0,43537.0,43905.0,44286.0,44821.0,45746.0,47047.0,48223.0,49565.5,50908.0
"Longview, TX",30980,86997.0,87249.0,88137.0,88427.0,89542.0,89809.0,90076.0,90569.0,90808.0,120460.0,121037.0,121614.0
"Longview, WA",31020,43457.0,43613.0,43419.0,43259.0,43506.0,43567.0,43630.0,44673.0,44959.0,45285.0,45571.5,45858.0
"Los Angeles-Long Beach-Anaheim, CA",31080,,,,4522461.0,4554759.0,4585390.0,4610932.0,4644923.0,4672663.0,4697571.0,4728407.5,4759244.0
"Louisville/Jefferson County, KY-IN",31140,559947.0,562161.0,562932.0,544586.0,547269.0,549573.0,553398.0,556413.0,562814.0,551989.0,558685.0,565381.0
"Lubbock, TX",31180,118765.0,118725.0,120563.0,124579.0,126878.0,128772.0,130654.0,132577.0,135468.0,136238.0,139255.0,142272.0
"Lynchburg, VA",31340,111698.0,113318.0,113005.0,114967.0,114612.0,115539.0,115744.0,116916.0,117697.0,117772.0,118105.0,118438.0
"Macon-Bibb County, GA",31420,101346.0,100237.0,101972.0,100898.0,103088.0,102735.0,102711.0,102575.0,101899.0,103354.0,104297.0,105240.0
"Madera, CA",31460,49156.0,49129.0,49422.0,49566.0,49893.0,50101.0,50205.0,50582.0,50971.0,51440.0,50716.0,49992.0
"Madison, WI",31540,253075.0,254190.0,254681.0,272145.0,275149.0,278462.0,281363.0,286714.0,290894.0,294054.0,301074.5,308095.0
"Manchester-Nashua, NH",31700,166106.0,166645.0,166755.0,166802.0,167428.0,168089.0,168696.0,171119.0,172044.0,173305.0,174977.0,176649.0
"Manhattan, KS",31740,51798.0,52286.0,52871.0,38294.0,38749.0,39373.0,39780.0,40858.0,41175.0,56719.0,56725.0,56731.0
"Mankato, MN",31860,39125.0,39310.0,39477.0,39787.0,40334.0,40661.0,41355.0,41993.0,42424.0,42853.0,42929.0,43005.0
"Mansfield, OH",31900,54578.0,54459.0,54373.0,54173.0,54262.0,54204.0,54001.0,54223.0,54173.0,54101.0,54369.0,54637.0
"Mayagüez, PR",32420,49789.0,50154.0,48631.0,49266.0,48355.0,49515.0,47959.0,48471.0,47688.0,53151.0,52340.5,51530.0
"McAllen-Edinburg-Mission, TX",32580,248989.0,250243.0,254809.0,256758.0,261199.0,264607.0,268803.0,276758.0,281655.0,285996.0,293853.5,301711.0
"Medford, OR",32780,90964.0,91346.0,91186.0,91138.0,91919.0,92845.0,93383.0,95394.0,96251.0,97268.0,96919.0,96570.0
"Memphis, TN-MS-AR",32820,550002.0,550876.0,553512.0,560986.0,564280.0,566812.0,569953.0,571862.0,574982.0,573811.0,572349.5,570888.0
"Merced, CA",32900,83690.0,83583.0,83571.0,83842.0,84180.0,84338.0,84432.0,85267.0,85766.0,86386.0,87857.0,89328.0
"Miami-Fort Lauderdale-Pompano Beach, FL",33100,2464604.0,2469575.0,2469418.0,2476266.0,2496567.0,2508362.0,2528173.0,2534993.0,2548910.0,2562497.0,2612538.5,2662580.0
"Michigan City-La Porte, IN",33140,48454.0,48455.0,48552.0,48628.0,48758.0,48768.0,48829.0,49126.0,49209.0,49317.0,49585.0,49853.0
"Midland, MI",33220,35951.0,35985.0,36032.0,36033.0,36273.0,36465.0,36535.0,36986.0,37115.0,37202.0,37089.0,36976.0
"Midland, TX",33260,54428.0,55102.0,55223.0,57962.0,60209.0,61462.0,62477.0,63177.0,63685.0,65223.0,69727.5,74232.0
"Milwaukee-Waukesha, WI",33340,669992.0,671857.0,670195.0,669901.0,671950.0,673012.0,674782.0,678822.0,681231.0,683615.0,689690.0,695765.0
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,1355594.0,1359185.0,1366489.0,1406054.0,1416988.0,1425844.0,1432683.0,1447758.0,1460569.0,1469597.0,1499497.0,1529397.0
"Missoula, MT",33540,50153.0,50678.0,50730.0,50756.0,51415.0,51865.0,52325.0,53990.0,54922.0,55544.0,55514.0,55484.0
"Mobile, AL",33660,178726.0,180037.0,180484.0,180503.0,181618.0,182024.0,182640.0,183912.0,184687.0,193056.0,193169.5,193283.0
"Modesto, CA",33700,179516.0,180094.0,179199.0,179705.0,180297.0,180748.0,180822.0,181595.0,182305.0,182987.0,183449.0,183911.0
"Monroe, LA",33740,76374.0,75824.0,78250.0,77425.0,77316.0,79148.0,79584.0,82566.0,82278.0,95207.0,94820.0,94433.0
"Monroe, MI",33780,62942.0,62745.0,62813.0,63191.0,63513.0,63643.0,63694.0,64309.0,64803.0,65256.0,65751.0,66246.0
"Montgomery, AL",33860,161623.0,162100.0,163262.0,163463.0,164416.0,165532.0,165938.0,167539.0,168054.0,168417.0,170288.5,172160.0
"Morgantown, WV",34060,57143.0,59753.0,58905.0,59173.0,59543.0,59602.0,59715.0,60156.0,60241.0,60379.0,62731.5,65084.0
"Morristown, TN",34100,60440.0,61601.0,61550.0,50370.0,50662.0,50707.0,50822.0,51333.0,51551.0,63493.0,64037.5,64582.0
"Mount Vernon-Anacortes, WA",34580,51504.0,51940.0,51611.0,51542.0,51885.0,52216.0,52526.0,53807.0,54451.0,54936.0,55673.5,56411.0
"Muncie, IN",34620,52338.0,52185.0,52175.0,52198.0,52517.0,52482.0,52426.0,52728.0,52731.0,52715.0,52142.5,51570.0
"Muskegon, MI",34740,73515.0,73417.0,73314.0,73050.0,73328.0,73317.0,73452.0,74112.0,74301.0,74496.0,74681.5,74867.0
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,186294.0,188896.0,188590.0,268903.0,274528.0,279205.0,284739.0,294614.0,302984.0,309922.0,306558.0,303194.0
"Napa, CA",34900,54769.0,54928.0,54736.0,54939.0,55322.0,55480.0,55535.0,55858.0,55465.0,55659.0,55489.0,55319.0
"Naples-Marco Island, FL",34940,197463.0,198432.0,199397.0,200285.0,203099.0,206384.0,210147.0,214429.0,218279.0,222289.0,227962.0,233635.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,669349.0,676139.0,677223.0,718572.0,730825.0,744743.0,760853.0,779973.0,801341.0,806178.0,832753.5,859329.0
"New Bern, NC",35100,57970.0,58267.0,58984.0,58178.0,57975.0,57959.0,58402.0,60205.0,60397.0,61309.0,59958.0,58607.0
"New Haven-Milford, CT",35300,361966.0,363243.0,361884.0,361452.0,362307.0,362707.0,363122.0,367217.0,367766.0,368680.0,369729.5,370779.0
"New Orleans-Metairie, LA",35380,538739.0,544200.0,541277.0,550584.0,553396.0,555769.0,558394.0,558376.0,559529.0,561747.0,569208.0,576669.0
"New York-Newark-Jersey City, NY-NJ-PA",35620,7528017.0,7537642.0,7554367.0,7822053.0,7880970.0,7892766.0,7919292.0,7983770.0,8021225.0,7797416.0,7912066.0,8026716.0
"Niles, MI",35660,76903.0,76769.0,76725.0,76540.0,76737.0,76802.0,76836.0,77508.0,77645.0,77902.0,77468.5,77035.0
"North Port-Sarasota-Bradenton, FL",35840,401323.0,403002.0,403561.0,404062.0,410031.0,414730.0,420970.0,431043.0,438587.0,448252.0,459770.0,471288.0
"Norwich-New London, CT",35980,121061.0,121663.0,120993.0,120834.0,121263.0,121660.0,121911.0,123404.0,123618.0,124208.0,123798.0,123388.0
"Ocala, FL",36100,164028.0,164037.0,163729.0,162442.0,163560.0,163801.0,164414.0,168373.0,170513.0,173200.0,177471.5,181743.0
"Ocean City, NJ",36140,98373.0,98025.0,98653.0,98680.0,98928.0,99005.0,99233.0,99246.0,99427.0,99630.0,99431.5,99233.0
"Odessa, TX",36220,53070.0,53275.0,54309.0,55034.0,56510.0,57024.0,57602.0,58178.0,58685.0,59599.0,63629.5,67660.0
"Ogden-Clearfield, UT",36260,187689.0,189022.0,189581.0,209368.0,212268.0,215344.0,218053.0,223141.0,226478.0,230000.0,235287.0,240574.0
"Oklahoma City, OK",36420,538657.0,544019.0,544644.0,549299.0,557408.0,564489.0,569655.0,575087.0,579416.0,582820.0,599273.0,615726.0
"Olympia-Lacey-Tumwater, WA",36500,108458.0,109944.0,110057.0,110401.0,111797.0,112535.0,113314.0,116820.0,117860.0,119553.0,121294.0,123035.0
"Omaha-Council Bluffs, NE-IA",36540,363171.0,366213.0,367763.0,369764.0,374241.0,377960.0,381181.0,386439.0,390387.0,394296.0,400568.0,406840.0
"Orlando-Kissimmee-Sanford, FL",36740,943029.0,950008.0,950754.0,958298.0,974694.0,988969.0,1007557.0,1033259.0,1050682.0,1077100.0,1097144.5,1117189.0
"Oshkosh-Neenah, WI",36780,73389.0,73737.0,73780.0,73795.0,74207.0,74531.0,75111.0,75633.0,76015.0,76311.0,76432.5,76554.0
"Owensboro, KY",36980,49636.0,49929.0,50096.0,50064.0,50396.0,50821.0,51140.0,51774.0,51605.0,51844.0,52104.5,52365.0
"Oxnard-Thousand Oaks-Ventura, CA",37100,281681.0,282521.0,281700.0,282819.0,284527.0,285889.0,286905.0,288778.0,290984.0,291547.0,293096.0,294645.0
"Palm Bay-Melbourne-Titusville, FL",37340,269975.0,270544.0,270773.0,270641.0,272283.0,273134.0,274559.0,278139.0,280390.0,282830.0,288533.5,294237.0
"Panama City, FL",37460,99690.0,99824.0,99790.0,108420.0,109797.0,109937.0,110988.0,112746.0,114504.0,104764.0,105454.0,106144.0
"Parkersburg-Vienna, WV",37620,75146.0,74908.0,75578.0,43742.0,43301.0,43659.0,43194.0,43836.0,43680.0,43616.0,43394.0,43172.0
"Pensacola-Ferry Pass-Brent, FL",37860,201613.0,202260.0,203515.0,203897.0,206220.0,207635.0,209846.0,213304.0,215510.0,217666.0,221867.0,226068.0
"Peoria, IL",37900,164540.0,164743.0,164543.0,165005.0,165392.0,165966.0,166323.0,167029.0,166773.0,183393.0,183441.0,183489.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,2434185.0,2439915.0,2437382.0,2438273.0,2448985.0,2455550.0,2462218.0,2488108.0,2497446.0,2507446.0,2555259.5,2603073.0
"Phoenix-Mesa-Chandler, AZ",38060,1800056.0,1813074.0,1817083.0,1832488.0,1845898.0,1860113.0,1882098.0,1911877.0,1940167.0,1970654.0,1999487.5,2028321.0
"Pine Bluff, AR",38220,42160.0,41835.0,42051.0,42088.0,42570.0,42522.0,42509.0,41715.0,42308.0,42743.0,40529.5,38316.0
"Pittsburgh, PA",38300,1102173.0,1101310.0,1102289.0,1100717.0,1105960.0,1107498.0,1109924.0,1126506.0,1130046.0,1133294.0,1131410.5,1129527.0
"Pittsfield, MA",38340,68502.0,68500.0,68349.0,68248.0,68333.0,68406.0,68451.0,69240.0,69393.0,69223.0,69604.0,69985.0
"Pocatello, ID",38540,36116.0,36267.0,36453.0,33178.0,33369.0,33456.0,33566.0,34225.0,34441.0,38313.0,38485.5,38658.0
"Ponce, PR",38660,99965.0,96605.0,95221.0,139291.0,137647.0,137693.0,138560.0,135907.0,136972.0,100825.0,99837.0,98849.0
"Portland-South Portland, ME",38860,262881.0,264069.0,263856.0,263958.0,265977.0,267097.0,268504.0,273401.0,275704.0,278168.0,281086.5,284005.0
"Portland-Vancouver-Hillsboro, OR-WA",38900,925762.0,930446.0,931271.0,935376.0,946580.0,960500.0,972088.0,992546.0,1008538.0,1021843.0,1036471.0,1051099.0
"Port St. Lucie, FL",38940,215170.0,215940.0,215315.0,214956.0,216298.0,217326.0,218566.0,221182.0,223168.0,226839.0,231092.0,235345.0
"Poughkeepsie-Newburgh-Middletown, NY",39100,255783.0,257006.0,257082.0,,,,,,,266764.0,268809.0,270854.0
"Prescott Valley-Prescott, AZ",39150,,,,,,,,,,120652.0,122269.0,123886.0
"Providence-Warwick, RI-MA",39300,693936.0,695832.0,692922.0,691930.0,693915.0,694169.0,694687.0,703740.0,705461.0,707080.0,718117.0,729154.0
"Provo-Orem, UT",39340,152452.0,154139.0,155556.0,157589.0,161303.0,165983.0,170251.0,176225.0,183774.0,190792.0,198070.0,205348.0
"Pueblo, CO",39380,69579.0,69974.0,69591.0,69721.0,70071.0,70142.0,70286.0,71116.0,71451.0,71897.0,72440.0,72983.0
"Punta Gorda, FL",39460,100659.0,100614.0,100918.0,100681.0,101363.0,101781.0,102717.0,103986.0,105164.0,107124.0,110296.5,113469.0
"Racine, WI",39540,82209.0,82452.0,82170.0,82057.0,82283.0,82334.0,82374.0,82775.0,82908.0,83124.0,83868.0,84612.0
"Raleigh-Cary, NC",39580,466896.0,472047.0,476659.0,487363.0,499039.0,509680.0,520444.0,534938.0,548200.0,562945.0,579351.0,595757.0
"Rapid City, SD",39660,56020.0,56442.0,57053.0,61541.0,62996.0,63314.0,63096.0,65242.0,65885.0,62624.0,62606.5,62589.0
"Reading, PA",39740,164861.0,165301.0,164689.0,164253.0,164846.0,164907.0,164961.0,167054.0,167383.0,167863.0,169580.5,171298.0
"Redding, CA",39820,77334.0,77340.0,77308.0,77533.0,77916.0,78112.0,78303.0,78846.0,79187.0,78621.0,79167.0,79713.0
"Reno, NV",39900,186680.0,187834.0,187575.0,187156.0,189622.0,191187.0,193661.0,199160.0,203338.0,207113.0,210994.5,214876.0
"Richmond, VA",40060,532520.0,537564.0,534929.0,512757.0,518539.0,521123.0,527371.0,528640.0,535243.0,533680.0,546536.5,559393.0
"Riverside-San Bernardino-Ontario, CA",40140,1501257.0,1509320.0,1505250.0,1514353.0,1528375.0,1538540.0,1545768.0,1559532.0,1574567.0,1588615.0,1591600.5,1594586.0
"Roanoke, VA",40220,145460.0,145489.0,145689.0,143739.0,145272.0,145389.0,145570.0,147119.0,147101.0,146848.0,147655.0,148462.0
"Rochester, MN",40340,78557.0,78921.0,78975.0,88992.0,89676.0,90304.0,91883.0,93990.0,95278.0,96944.0,97657.0,98370.0
"Rochester, NY",40380,455593.0,457585.0,456171.0,469247.0,473694.0,475834.0,478158.0,480993.0,482352.0,484126.0,487991.5,491857.0
"Rockford, IL",40420,145931.0,146001.0,145731.0,145360.0,145523.0,145399.0,145284.0,145798.0,145829.0,145799.0,145489.5,145180.0
"Rocky Mount, NC",40580,67146.0,67199.0,67104.0,66675.0,67063.0,67080.0,67280.0,68063.0,68181.0,68394.0,67490.5,66587.0
"Rome, GA",40660,40555.0,40589.0,40485.0,40326.0,40423.0,40413.0,40416.0,40591.0,40639.0,40764.0,40762.5,40761.0
"Sacramento-Roseville-Folsom, CA",40900,872146.0,875027.0,874070.0,878895.0,884989.0,889065.0,893869.0,901954.0,911214.0,918822.0,931211.5,943601.0
"Saginaw, MI",40980,86814.0,86486.0,86636.0,86531.0,86792.0,86824.0,87039.0,87586.0,87810.0,88021.0,87077.0,86133.0
"St. Cloud, MN",41060,78183.0,78639.0,78505.0,78798.0,79387.0,79770.0,80459.0,81817.0,82549.0,83168.0,83425.0,83682.0
"St. George, UT",41100,57859.0,58392.0,59405.0,60528.0,62439.0,63957.0,65472.0,68214.0,71349.0,74135.0,76560.5,78986.0
"St. Joseph, MO-KS",41140,54113.0,53664.0,53657.0,53476.0,53905.0,53365.0,54125.0,53923.0,54038.0,54154.0,53874.5,53595.0
"St. Louis, MO-IL",41180,1236146.0,1239878.0,1240345.0,1229930.0,1236725.0,1241719.0,1246499.0,1256704.0,1262336.0,1267434.0,1266773.5,1266113.0
"Salem, OR",41420,151392.0,152192.0,152054.0,152051.0,153049.0,154626.0,155643.0,158273.0,159836.0,161596.0,163214.5,164833.0
"Salinas, CA",41500,139034.0,138811.0,138871.0,139386.0,140143.0,140491.0,140819.0,141653.0,142414.0,143213.0,143789.0,144365.0
"Salisbury, MD-DE",41540,52579.0,52599.0,52310.0,234247.0,237372.0,240002.0,242951.0,249199.0,251638.0,254749.0,257026.0,259303.0
"Salt Lake City, UT",41620,412145.0,416355.0,415896.0,391524.0,396858.0,401482.0,407568.0,419008.0,426150.0,434654.0,449639.0,464624.0
"San Angelo, TX",41660,47602.0,48104.0,47723.0,47923.0,48584.0,49153.0,49397.0,49355.0,49393.0,50323.0,51825.5,53328.0
"San Antonio-New Braunfels, TX",41700,838096.0,847625.0,851567.0,855428.0,862036.0,871757.0,880596.0,893291.0,905875.0,914421.0,975262.0,1036103.0
"San Diego-Chula Vista-Carlsbad, CA",41740,1165043.0,1168705.0,1169225.0,1176799.0,1187693.0,1194494.0,1202397.0,1214271.0,1224390.0,1233923.0,1235804.0,1237685.0
"San Francisco-Oakland-Berkeley, CA",41860,1742078.0,1747155.0,1743711.0,1756717.0,1771685.0,1782375.0,1792249.0,1808895.0,1825205.0,1841897.0,1853494.0,1865091.0
"San Germán, PR",41900,72156.0,67952.0,68257.0,67568.0,68174.0,68980.0,67557.0,68661.0,67704.0,67903.0,66503.5,65104.0
"San Jose-Sunnyvale-Santa Clara, CA",41940,650232.0,650655.0,654168.0,660597.0,669279.0,678834.0,683505.0,690031.0,697955.0,706285.0,710264.5,714244.0
"San Juan-Bayamón-Caguas, PR",41980,1066555.0,1023598.0,1040872.0,984541.0,984688.0,984768.0,972658.0,975602.0,971988.0,975423.0,965806.0,956189.0
"San Luis Obispo-Paso Robles, CA",42020,117353.0,117459.0,117552.0,118213.0,119138.0,120134.0,120866.0,121918.0,122971.0,123969.0,124353.0,124737.0
"Santa Cruz-Watsonville, CA",42100,104444.0,104447.0,104286.0,104677.0,105251.0,105525.0,105635.0,106329.0,106718.0,107137.0,106839.0,106541.0
"Santa Fe, NM",42140,71290.0,72231.0,71567.0,71357.0,71726.0,71877.0,71875.0,73156.0,73463.0,73550.0,75621.0,77692.0
"Santa Maria-Santa Barbara, CA",42200,,,,153526.0,154414.0,155143.0,155962.0,157049.0,158315.0,159286.0,159528.5,159771.0
"Santa Rosa-Petaluma, CA",42220,204595.0,205383.0,204760.0,205684.0,207220.0,207891.0,208153.0,209308.0,205247.0,208293.0,207095.5,205898.0
"Savannah, GA",42340,151355.0,152568.0,152992.0,153278.0,156071.0,157523.0,159994.0,161124.0,163292.0,165682.0,172123.5,178565.0
"Scranton--Wilkes-Barre, PA",42540,258635.0,258515.0,258435.0,257509.0,258192.0,259918.0,259914.0,264141.0,264517.0,264847.0,264361.5,263876.0
"Seattle-Tacoma-Bellevue, WA",42660,1464588.0,1471126.0,1478935.0,1491052.0,1510981.0,1530004.0,1552272.0,1590775.0,1617428.0,1644721.0,1661845.0,1678969.0
"Sebastian-Vero Beach, FL",42680,76387.0,76253.0,76734.0,76710.0,77342.0,77905.0,78629.0,80017.0,81037.0,82262.0,83620.5,84979.0
"Sebring-Avon Park, FL",42700,55368.0,55284.0,55210.0,54675.0,54894.0,54819.0,54842.0,55647.0,55760.0,56119.0,57020.5,57922.0
"Sheboygan, WI",43100,50766.0,50838.0,50640.0,50487.0,50611.0,50599.0,50606.0,51044.0,51352.0,51418.0,52017.5,52617.0
"Sherman-Denison, TX",43300,53746.0,53975.0,54021.0,53865.0,54398.0,54668.0,54966.0,55876.0,56735.0,57459.0,58747.0,60035.0
"Shreveport-Bossier City, LA",43340,174258.0,174092.0,176205.0,196333.0,198597.0,200198.0,201159.0,203124.0,204144.0,185281.0,183181.5,181082.0
"Sierra Vista-Douglas, AZ",43420,59108.0,59469.0,59901.0,60286.0,60506.0,60600.0,60871.0,61064.0,61318.0,61588.0,60373.5,59159.0
"Sioux City, IA-NE-SD",43580,57873.0,58160.0,59110.0,68575.0,69002.0,68594.0,70274.0,70429.0,71056.0,60583.0,60562.5,60542.0
"Sioux Falls, SD",43620,96338.0,97539.0,97908.0,99245.0,101462.0,103773.0,105409.0,108942.0,111652.0,113783.0,117049.5,120316.0
"South Bend-Mishawaka, IN-MI",43780,140757.0,140721.0,140839.0,140926.0,141495.0,141703.0,141949.0,142785.0,143517.0,144022.0,143935.5,143849.0
"Spartanburg, SC",43900,122729.0,122945.0,123161.0,136989.0,138533.0,139356.0,140500.0,143287.0,145544.0,134034.0,137432.0,140830.0
"Spokane-Spokane Valley, WA",44060,201782.0,203173.0,204024.0,232129.0,233958.0,237012.0,239217.0,245764.0,249137.0,245158.0,247775.5,250393.0
"Springfield, IL",44100,95595.0,95783.0,95716.0,95838.0,96311.0,96342.0,96251.0,96999.0,97663.0,98006.0,98297.0,98588.0
"Springfield, MA",44140,288521.0,288784.0,288112.0,254137.0,254673.0,255002.0,255189.0,257569.0,257938.0,292482.0,295418.5,298355.0
"Springfield, MO",44180,192411.0,193496.0,193682.0,195389.0,197091.0,197902.0,199947.0,203654.0,205574.0,206410.0,207627.0,208844.0
"Springfield, OH",44220,61405.0,61206.0,61260.0,61078.0,61182.0,61113.0,61032.0,61265.0,61307.0,61251.0,61151.0,61051.0
"State College, PA",44300,63363.0,64109.0,63743.0,64286.0,65105.0,65474.0,65766.0,66733.0,67155.0,67401.0,66627.5,65854.0
"Staunton, VA",44420,50833.0,53120.0,53559.0,53341.0,54325.0,53334.0,55603.0,53875.0,55170.0,56230.0,56022.5,55815.0
"Stockton, CA",44700,233873.0,234820.0,234605.0,235940.0,237547.0,238626.0,240618.0,242821.0,245561.0,248673.0,251936.0,255199.0
"Sumter, SC",44940,46081.0,46304.0,46461.0,46314.0,47021.0,47181.0,47275.0,48067.0,48282.0,66579.0,64889.0,63199.0
"Syracuse, NY",45060,287812.0,288184.0,288598.0,288766.0,289930.0,290445.0,290969.0,295365.0,296359.0,296954.0,297042.5,297131.0
"Tallahassee, FL",45220,163144.0,163641.0,163754.0,163834.0,163609.0,167160.0,164776.0,168611.0,171457.0,177198.0,176153.5,175109.0
"Tampa-St. Petersburg-Clearwater, FL",45300,1354211.0,1360294.0,1359858.0,1361867.0,1375780.0,1385082.0,1397857.0,1419660.0,1435447.0,1450652.0,1470051.0,1489450.0
"Terre Haute, IN",45460,74263.0,74385.0,74432.0,74089.0,73919.0,74229.0,74429.0,74525.0,75293.0,83440.0,82905.0,82370.0
"Texarkana, TX-AR",45500,57849.0,57998.0,58267.0,64667.0,64576.0,65193.0,64978.0,66287.0,66700.0,66283.0,66053.0,65823.0
"The Villages, FL",45540,53514.0,55982.0,58035.0,60504.0,64503.0,66838.0,68201.0,70572.0,72372.0,74248.0,76966.0,79684.0
"Toledo, OH",45780,301281.0,301200.0,300939.0,272468.0,273328.0,273783.0,273236.0,274721.0,275164.0,304246.0,304434.0,304622.0
"Topeka, KS",45820,103546.0,104855.0,103975.0,103872.0,104225.0,104321.0,104465.0,105215.0,105397.0,105564.0,105209.5,104855.0
"Trenton-Princeton, NJ",45940,143178.0,143392.0,144051.0,144228.0,144999.0,144485.0,144734.0,144902.0,145132.0,145133.0,147894.0,150655.0
"Tucson, AZ",46060,441244.0,442471.0,444349.0,446987.0,448835.0,452104.0,456576.0,459912.0,462778.0,466337.0,470570.5,474804.0
"Tulsa, OK",46140,410553.0,413357.0,414786.0,416619.0,421147.0,424992.0,428464.0,431808.0,434806.0,436691.0,439554.5,442418.0
"Tuscaloosa, AL",46220,98468.0,98346.0,98715.0,102036.0,104442.0,105963.0,106252.0,108902.0,110843.0,115441.0,119357.0,123273.0
"Twin Falls, ID",46300,41200.0,38231.0,39906.0,39529.0,40577.0,40450.0,41271.0,41909.0,42170.0,42611.0,43724.0,44837.0
"Tyler, TX",46340,87349.0,88716.0,87755.0,87737.0,88447.0,88869.0,89331.0,90324.0,91101.0,91844.0,95250.0,98656.0
"Urban Honolulu, HI",46520,,,,340416.0,343031.0,344075.0,347458.0,350819.0,352582.0,354719.0,363660.5,372602.0
