zipcode,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
80640,87.80936158814913,2397.321042056773,-2.2039106864459855e-06,0.006425306533150472,0.3088945566702374,0.4684640756877299,0.627558637227405,0.627558637227405,0.627558637227405,2826.6666666666665,524271.8223939783,0.005391605167257093
80107,118.1821216580949,3124.6994059175818,-1.9105345773030516e-06,0.0064028054393831775,0.5284198716746394,0.5171659792088474,0.6233770899735391,0.6233770899735391,0.6233770899735391,,684918.8644009217,
80120,100.45344558486809,2863.479671040314,-1.9925200472334393e-06,0.006338143966783475,0.40028225129955874,0.5035559805680314,0.611360562867056,0.611360562867056,0.611360562867056,1947.924688057041,632195.1346198557,0.003081207971061569
80015,93.18965023671718,2605.5665959498274,-1.93555736830252e-06,0.006331912407877012,0.3477816896693959,0.5130120705738008,0.6102025054720639,0.6102025054720639,0.6102025054720639,2712.4159234485323,575766.2685206952,0.004710967056853623
80123,98.40958892833191,2774.839600369359,-1.6785189125075715e-06,0.00633171921502336,0.3855098606667456,0.5556817416384058,0.6101666029930551,0.6101666029930551,0.6101666029930551,1944.4034875066452,613024.3274069708,0.003171821085357689
80246,95.51527516782832,2771.280550697584,-2.5240415133549598e-06,0.006287979721664275,0.3645906179461988,0.41532075501378757,0.6020381644276813,0.6020381644276813,0.6020381644276813,1696.0191885964912,615253.9568443681,0.002756616466630069
80457,81.59525077217629,2236.8260921431893,-2.2382013768271026e-06,0.006282153266752971,0.2639808039784447,0.4627716493361348,0.6009553905507264,0.6009553905507264,0.6009553905507264,,496937.58282564086,
80125,121.58852661053893,3332.9666587393976,-1.467592471406038e-06,0.006229525286328303,0.553040357876609,0.5906965873072968,0.5911751376751463,0.5911751376751463,0.5911751376751463,3117.5,744953.9553158359,0.004184822401108379
80127,110.69602731713294,3095.355577698241,-1.3236909902724251e-06,0.006217299130822891,0.4743125987574673,0.6145849539203418,0.5889030593705217,0.5889030593705217,0.5889030593705217,2155.6642857142856,692616.195941072,0.003112350387338748
80224,93.71999992387963,2656.666240745062,-2.4440813498739424e-06,0.006196496720610621,0.35161490014709706,0.42859454264005953,0.585037191239998,0.585037191239998,0.585037191239998,1985.6444444444444,595981.5492707881,0.003331721337470892
80118,156.41344590174492,4181.668390633774,-3.566021498632622e-07,0.006188008055621114,0.804744561241704,0.7751265451888035,0.5834596788691346,0.5834596788691346,0.5834596788691346,,939317.995750439,
80222,93.53481368147273,2637.134955481225,-2.4681551321512075e-06,0.006164186889823102,0.35027642882920446,0.4245981742061032,0.5790328127151282,0.5790328127151282,0.5790328127151282,1805.7339031339036,593675.4707707042,0.003041617840113414
80207,98.04977593917049,2762.3787732710366,-2.841257633306495e-06,0.006164007728860662,0.3829092389383799,0.3626612902933795,0.5789995178878528,0.5789995178878528,0.5789995178878528,2336.458333333333,622128.7008686835,0.003755586794293394
80104,98.51100019111915,2733.9634429568564,-1.4740441363115258e-06,0.006162782515823962,0.3862428312415993,0.5896255786191812,0.5787718273470285,0.5787718273470285,0.5787718273470285,2188.423529411765,615630.2975819684,0.003554769052152418
80476,65.92696274445355,1703.7678584687496,-2.109112615411823e-06,0.006129635432039331,0.1507350582199271,0.48420103028495814,0.5726118558093447,0.5726118558093447,0.5726118558093447,,385380.6925069245,
80427,72.38643863170138,1830.636029200913,-2.0168143644669035e-06,0.006127810162094901,0.19742223698293215,0.49952300222677476,0.5722726521865061,0.5722726521865061,0.5722726521865061,,413886.9867549928,
80137,103.55913402343815,2714.225884192614,-1.9511711991319087e-06,0.006101759360127646,0.42272924759533653,0.5104200964526994,0.5674314359970285,0.5674314359970285,0.5674314359970285,,615819.0999191408,
80122,99.91357212189061,2894.144484223708,-1.4241855028875965e-06,0.006096683965727478,0.39638020579069755,0.5979023614894725,0.5664882373358525,0.5664882373358525,0.5664882373358525,2313.259595959596,656562.9651095131,0.0035232867506831576
80212,119.81387509906698,3279.834131633552,-2.0299744037304694e-06,0.006020456545689621,0.5402137023082065,0.4973383697956587,0.5523223233485115,0.5523223233485115,0.5523223233485115,2420.5740740740744,750696.5125874183,0.003224437616915397
80113,102.96108948045777,2890.213694852909,-2.0582153135506388e-06,0.005976664581375272,0.4184067587473658,0.4926502373181079,0.5441841337114272,0.5441841337114272,0.5441841337114272,1964.726194067371,664785.1138127671,0.002955430489107981
80231,71.32219543378746,2026.2874917267093,-2.4366441835097787e-06,0.0059670190378689186,0.18973020232011847,0.42982914950629736,0.5423916299168045,0.5423916299168045,0.5423916299168045,1747.4806184856575,466515.8064034781,0.0037458122415134298
80018,88.52499439829221,2457.9222511985495,-1.616240644355806e-06,0.005955899743838541,0.31406693868992736,0.5660202460784924,0.5403252479933961,0.5403252479933961,0.5403252479933961,2672.1821428571425,566739.1596907676,0.004715012360033806
80138,116.23838793521331,3143.863442372052,-1.20585599359441e-06,0.005917643001764666,0.5143711399552431,0.6341461535571805,0.5332157102786833,0.5332157102786833,0.5332157102786833,2213.240740740741,728408.2470064238,0.0030384619474540663
80121,106.65257111454741,3008.1694244063005,-1.2783849060952656e-06,0.0058569322705434804,0.4450876947798592,0.6221059908137744,0.521933379115425,0.521933379115425,0.521933379115425,2375.833333333333,701999.1105397145,0.003384382255850343
80126,118.38382280162213,3278.3967395446734,-5.851240499459047e-07,0.005790240894669888,0.5298777078070026,0.737190765200444,0.5095396198375491,0.5095396198375491,0.5095396198375491,2601.0978835978835,771791.2340575288,0.003370209156073415
80205,92.7749193390481,2621.1828673950113,-3.1048353798524713e-06,0.005779401464451513,0.34478413756207343,0.31890606421141654,0.5075252471082999,0.5075252471082999,0.5075252471082999,2097.2572159848582,617489.6757185891,0.0033964247475785315
80129,106.64745263080083,2956.1295953126637,-1.0280011503227118e-06,0.0057755586059669425,0.44505069989515905,0.6636709483439355,0.5068110998535338,0.5068110998535338,0.5068110998535338,2407.5274074074077,697094.2164523874,0.003453661428522045
80602,101.63033667802226,2778.4112542806083,-1.402017528639531e-06,0.00566560038091769,0.4087884715889091,0.6015823562451529,0.4863767370287812,0.4863767370287812,0.4863767370287812,2930.555555555555,663786.2042758845,0.004414908801475407
80130,107.60048920645451,2961.397540733919,-7.563246647676168e-07,0.005653812571756128,0.4519389660257078,0.7087706056647511,0.48418611991752447,0.48418611991752447,0.48418611991752447,2600.3009259259256,709124.1840830259,0.003666918974549423
80112,97.13073448600412,2776.415517004711,-1.1058008231458307e-06,0.005648415118618166,0.37626667948563897,0.6507558129879067,0.48318307066221583,0.48318307066221583,0.48318307066221583,2037.1833333333327,664815.8555908833,0.0030642821109052817
80220,107.5866237625507,2939.1847750367933,-2.1721836943281754e-06,0.005629152042863346,0.45183875070337126,0.4737309152870786,0.4796032686154078,0.4796032686154078,0.4796032686154078,1898.854568854569,705652.4050120497,0.00269092056566029
80109,102.46115199368862,2800.7918834541038,-8.612118214547218e-07,0.005595314677339551,0.414793358647646,0.6913588123169465,0.4733150168376324,0.4733150168376324,0.4733150168376324,3080.577777777778,675759.8972821464,0.004558686880011113
80111,138.3412306770794,3863.0323287828314,-5.004814609753475e-07,0.00557283911611651,0.6741239416178804,0.7512418589103729,0.46913821448823245,0.46913821448823245,0.46913821448823245,2083.467291811042,934272.6010690848,0.0022300421626695864
80101,76.17644826872244,1624.9570139544155,-4.761196006862234e-07,0.005561518242593735,0.2248153042419082,0.7552860497371652,0.46703437153374766,0.46703437153374766,0.46703437153374766,,395254.8916789729,
80134,106.98355912976731,2880.892865743628,-1.0452604135539388e-06,0.0055335813113608825,0.4474799781329855,0.6608058242028172,0.46184264177668255,0.46184264177668255,0.46184264177668255,2333.746723646724,700533.9143342655,0.0033313829293540207
80023,129.08358876485192,3520.1753786802683,-4.721775159766643e-07,0.005521198669753074,0.6072124474928975,0.7559404555432749,0.4595414824843286,0.4595414824843286,0.4595414824843286,2133.218686868687,857181.9227172047,0.0024886417110927144
80211,109.92860393261937,3052.0933628348057,-2.0643285647177598e-06,0.005469640004028426,0.46876588980381534,0.49163540700554,0.4499599483907609,0.4499599483907609,0.4499599483907609,2313.4495546287712,748295.0501985754,0.0030916274990925707
80237,79.18091934231893,2211.044408662959,-2.0628155728294127e-06,0.005378574864131241,0.2465307313988074,0.4918865712369758,0.43303662948021643,0.43303662948021643,0.43303662948021643,1873.4275556906657,548550.4817012119,0.0034152327236695356
80210,123.76561625812649,3319.877859469335,-1.4135439553585838e-06,0.005248612519537862,0.5687757171122811,0.5996689116785368,0.40888475087552734,0.40888475087552734,0.40888475087552734,2209.2066916823014,838888.0696265466,0.002633493992429513
80124,120.82726182658227,3266.07017336806,-6.253451215298078e-07,0.005239002490484802,0.5475381614639355,0.730513865866283,0.40709884699849863,0.40709884699849863,0.40709884699849863,2043.6777777777777,826742.125838485,0.0024719652161247644
80016,110.00261343122993,2970.111065490154,-9.295694161143847e-07,0.005206382363321553,0.46930080854213174,0.6800111092276381,0.40103680376758244,0.40103680376758244,0.40103680376758244,2107.8712522045857,754909.4695921447,0.002792217261949842
80209,140.64686935125056,3799.4936231780234,-1.2315540255707473e-06,0.005158753589037821,0.6907884151483776,0.6298801515379622,0.39218559091673766,0.39218559091673766,0.39218559091673766,2236.0388593380617,972485.8285914764,0.0022993022557220018
80007,129.59725789568483,3372.1581338080523,-7.65926692819705e-08,0.005118696912347725,0.6109250958493342,0.8216095214206014,0.38474155783351355,0.38474155783351355,0.38474155783351355,3841.6666666666665,868855.3936566269,0.004421525946335898
80108,128.02947855569,3323.0692650262627,-1.2491919921858287e-08,0.004981714608623981,0.5995936510719359,0.8322505668693517,0.3592851074987828,0.3592851074987828,0.3592851074987828,2286.981818181818,873616.3217016238,0.002617833208206608
80206,122.85305879667511,3353.6585351958015,-1.829486741141168e-06,0.004906980682864816,0.5621800220314459,0.5306203259478599,0.34539674077044696,0.34539674077044696,0.34539674077044696,1914.5670995671,890782.1279111682,0.002149310184361969
80238,113.71120406871064,3058.417682189638,-8.9652038182795e-07,0.004858469467282866,0.49610540338436737,0.6854974144485579,0.33638153722539754,0.33638153722539754,0.33638153722539754,2892.9206349206347,818575.7255793642,0.00353409042623773
80203,45.582722976132764,1443.6385402968938,-3.888285500790273e-06,0.0046921016834952835,0.0036929180462739494,0.18884942014797237,0.30546416242471586,0.30546416242471586,0.30546416242471586,1605.9360269360268,396733.3813613791,0.004047897410158187
80230,114.71549718451054,2904.0479134368143,-1.1164625605715782e-06,0.004670168373764276,0.5033641366076571,0.6489859111748614,0.3013881307427719,0.3013881307427719,0.3013881307427719,2241.5703703703707,801147.1276958663,0.002797950954173953
80218,63.203916094841155,1833.3785789067047,-2.784309537289363e-06,0.00436095215906923,0.13105368345677706,0.3721149594624203,0.24392415913405485,0.24392415913405485,0.24392415913405485,1586.0067204301076,532837.0948041053,0.002976532106896939
80202,56.00730179977799,1631.986033458573,-2.0073212982998334e-06,0.00304838529241251,0.07903868658291069,0.5010988987574735,0.0,0.0,0.0,2243.616838023088,634180.7000963641,0.0035378194853330747
